line_no, Core 0 lines , Core 1 lines
545 , 0 , 0
546 , 185 , 0
547 , 0 , 0
548 , 316 , 0
549 , 243 , 0
550 , 0 , 0
551 , 0 , 300
552 , 0 , 0
553 , 0 , 357
554 , 290 , 353
555 , 0 , 0
556 , 0 , 0
557 , 0 , 0
558 , 0 , 0
559 , 0 , 0
560 , 0 , 253
561 , 314 , 0
562 , 0 , 0
563 , 0 , 0
564 , 0 , 0
565 , 263 , 0
566 , 0 , 0
567 , 0 , 229
568 , 0 , 0
569 , 308 , 0
570 , 0 , 232
571 , 0 , 0
572 , 0 , 0
573 , 0 , 0
574 , 0 , 0
575 , 0 , 0
576 , 0 , 0
577 , 0 , 0
578 , 266 , 0
579 , 0 , 0
580 , 0 , 0
581 , 0 , 0
582 , 0 , 0
583 , 0 , 307
584 , 263 , 0
585 , 0 , 0
586 , 0 , 0
587 , 0 , 0
588 , 0 , 0
589 , 0 , 0
590 , 0 , 0
591 , 281 , 0
592 , 0 , 0
593 , 0 , 0
594 , 239 , 312
595 , 0 , 222
596 , 0 , 296
597 , 375 , 391
598 , 0 , 0
599 , 326 , 0
600 , 0 , 0
601 , 297 , 0
602 , 0 , 0
603 , 0 , 0
604 , 311 , 281
605 , 310 , 0
606 , 302 , 317
607 , 0 , 0
608 , 0 , 260
609 , 250 , 0
610 , 293 , 0
611 , 0 , 356
612 , 0 , 0
613 , 0 , 0
614 , 0 , 0
615 , 0 , 0
616 , 0 , 0
617 , 0 , 0
618 , 0 , 0
619 , 0 , 0
620 , 0 , 0
621 , 0 , 266
622 , 0 , 0
623 , 0 , 236
624 , 0 , 0
625 , 264 , 0
626 , 311 , 299
627 , 0 , 0
628 , 0 , 0
629 , 321 , 0
630 , 0 , 0
631 , 0 , 272
632 , 0 , 335
633 , 0 , 0
634 , 0 , 0
635 , 0 , 0
636 , 0 , 0
637 , 289 , 0
638 , 0 , 301
639 , 0 , 0
640 , 0 , 0
641 , 0 , 0
642 , 0 , 0
643 , 481 , 0
644 , 0 , 0
645 , 0 , 0
646 , 0 , 0
647 , 0 , 0
648 , 0 , 313
649 , 0 , 0
650 , 0 , 0
651 , 0 , 0
652 , 0 , 0
653 , 0 , 0
654 , 0 , 0
655 , 0 , 0
656 , 0 , 0
657 , 0 , 0
658 , 350 , 302
659 , 0 , 345
660 , 0 , 0
661 , 272 , 0
662 , 0 , 0
663 , 242 , 0
664 , 0 , 258
665 , 0 , 280
666 , 0 , 0
667 , 0 , 260
668 , 565 , 0
669 , 0 , 0
670 , 252 , 0
671 , 335 , 0
672 , 0 , 277
673 , 0 , 0
674 , 0 , 0
675 , 626 , 0
676 , 0 , 0
677 , 621 , 0
678 , 0 , 0
679 , 0 , 0
680 , 0 , 229
681 , 0 , 0
682 , 0 , 0
683 , 282 , 0
684 , 0 , 0
685 , 0 , 0
686 , 284 , 0
687 , 318 , 0
688 , 0 , 0
689 , 0 , 0
690 , 0 , 0
691 , 336 , 232
692 , 0 , 0
693 , 0 , 534
694 , 0 , 0
695 , 0 , 279
696 , 0 , 0
697 , 0 , 0
698 , 0 , 0
699 , 325 , 0
700 , 0 , 0
701 , 198 , 0
702 , 268 , 0
703 , 0 , 0
704 , 281 , 0
705 , 304 , 0
706 , 0 , 0
707 , 0 , 0
708 , 0 , 0
709 , 0 , 0
710 , 0 , 0
711 , 0 , 0
712 , 225 , 0
713 , 0 , 0
714 , 594 , 262
715 , 0 , 0
716 , 0 , 0
717 , 211 , 335
718 , 0 , 226
719 , 0 , 0
720 , 266 , 0
721 , 0 , 0
722 , 0 , 0
723 , 0 , 274
724 , 0 , 0
725 , 0 , 279
726 , 0 , 0
727 , 0 , 0
728 , 0 , 0
729 , 0 , 0
730 , 305 , 0
731 , 0 , 0
732 , 0 , 628
733 , 0 , 0
734 , 0 , 0
735 , 0 , 0
736 , 0 , 353
737 , 640 , 0
738 , 0 , 0
739 , 0 , 0
740 , 0 , 0
741 , 304 , 0
742 , 0 , 0
743 , 0 , 0
744 , 0 , 0
745 , 0 , 0
746 , 0 , 0
747 , 0 , 0
748 , 0 , 0
749 , 0 , 271
750 , 0 , 0
751 , 0 , 0
752 , 0 , 0
753 , 0 , 626
754 , 0 , 0
755 , 0 , 268
756 , 0 , 0
757 , 0 , 0
758 , 0 , 0
759 , 304 , 0
760 , 0 , 237
761 , 310 , 0
762 , 0 , 314
763 , 0 , 0
764 , 259 , 171
765 , 0 , 358
766 , 294 , 0
767 , 0 , 0
768 , 212 , 289
769 , 0 , 0
770 , 0 , 0
771 , 0 , 0
772 , 0 , 0
773 , 0 , 0
774 , 0 , 0
775 , 0 , 322
776 , 328 , 0
777 , 357 , 0
778 , 208 , 287
779 , 0 , 0
780 , 225 , 0
781 , 258 , 0
782 , 0 , 280
783 , 0 , 0
784 , 288 , 0
785 , 0 , 0
786 , 339 , 0
787 , 242 , 279
788 , 288 , 0
789 , 249 , 0
790 , 0 , 0
791 , 0 , 0
792 , 0 , 0
793 , 0 , 0
794 , 0 , 0
795 , 0 , 0
796 , 0 , 0
797 , 0 , 267
798 , 0 , 0
799 , 0 , 0
800 , 216 , 0
801 , 0 , 278
802 , 0 , 0
803 , 0 , 289
804 , 0 , 0
805 , 0 , 0
806 , 0 , 0
807 , 0 , 0
808 , 0 , 245
809 , 0 , 0
810 , 0 , 0
811 , 0 , 0
812 , 0 , 0
813 , 0 , 0
814 , 249 , 0
815 , 210 , 0
816 , 0 , 311
817 , 0 , 0
818 , 623 , 0
819 , 0 , 0
820 , 575 , 0
821 , 0 , 0
822 , 0 , 0
823 , 0 , 281
824 , 0 , 274
825 , 0 , 0
826 , 0 , 0
827 , 0 , 0
828 , 0 , 611
829 , 0 , 0
830 , 0 , 364
831 , 323 , 0
832 , 286 , 0
833 , 0 , 0
834 , 0 , 0
835 , 0 , 212
836 , 0 , 223
837 , 0 , 0
838 , 0 , 0
839 , 0 , 289
840 , 0 , 0
841 , 257 , 0
842 , 0 , 223
843 , 0 , 0
844 , 329 , 0
845 , 338 , 0
846 , 0 , 0
847 , 273 , 0
848 , 564 , 225
849 , 0 , 0
850 , 704 , 352
851 , 0 , 0
852 , 0 , 0
853 , 283 , 193
854 , 0 , 0
855 , 0 , 0
856 , 0 , 0
857 , 0 , 309
858 , 258 , 0
859 , 280 , 0
860 , 0 , 0
861 , 0 , 0
862 , 0 , 0
863 , 231 , 221
864 , 0 , 0
865 , 233 , 0
866 , 0 , 290
867 , 0 , 0
868 , 0 , 0
869 , 0 , 0
870 , 0 , 0
871 , 0 , 0
872 , 0 , 0
873 , 0 , 0
874 , 0 , 326
875 , 0 , 0
876 , 0 , 274
877 , 343 , 0
878 , 0 , 0
879 , 334 , 0
880 , 0 , 0
881 , 0 , 0
882 , 0 , 441
883 , 0 , 0
884 , 0 , 0
885 , 0 , 0
886 , 0 , 0
887 , 0 , 0
888 , 0 , 0
889 , 0 , 0
890 , 0 , 611
891 , 625 , 0
892 , 0 , 0
893 , 0 , 0
894 , 0 , 0
895 , 0 , 0
896 , 0 , 0
897 , 0 , 0
898 , 0 , 0
899 , 0 , 0
900 , 0 , 0
901 , 0 , 321
902 , 0 , 0
903 , 0 , 0
904 , 0 , 0
905 , 0 , 0
906 , 273 , 0
907 , 281 , 0
908 , 0 , 0
909 , 279 , 0
910 , 0 , 0
911 , 0 , 0
912 , 0 , 255
913 , 0 , 0
914 , 297 , 0
915 , 0 , 0
916 , 0 , 0
917 , 0 , 0
918 , 0 , 0
919 , 0 , 0
920 , 316 , 215
921 , 0 , 0
922 , 0 , 0
923 , 0 , 0
924 , 0 , 0
925 , 0 , 180
926 , 0 , 0
927 , 291 , 0
928 , 0 , 309
929 , 0 , 330
930 , 0 , 301
931 , 0 , 0
932 , 0 , 0
933 , 0 , 0
934 , 0 , 0
935 , 0 , 0
936 , 0 , 0
937 , 233 , 227
938 , 234 , 0
939 , 0 , 0
940 , 0 , 298
941 , 220 , 0
942 , 0 , 0
943 , 0 , 324
944 , 0 , 0
945 , 0 , 0
946 , 0 , 267
947 , 0 , 0
948 , 0 , 0
949 , 0 , 0
950 , 0 , 0
951 , 0 , 0
952 , 0 , 0
953 , 326 , 0
954 , 328 , 0
955 , 0 , 0
956 , 325 , 202
957 , 174 , 0
958 , 0 , 0
959 , 305 , 525
960 , 360 , 0
961 , 363 , 280
962 , 0 , 236
963 , 317 , 0
964 , 0 , 404
965 , 0 , 0
966 , 0 , 0
967 , 0 , 0
968 , 0 , 0
969 , 0 , 259
970 , 0 , 0
971 , 0 , 0
972 , 0 , 296
973 , 0 , 0
974 , 0 , 0
975 , 290 , 0
976 , 206 , 300
977 , 0 , 0
978 , 0 , 0
979 , 0 , 0
980 , 0 , 0
981 , 224 , 0
982 , 0 , 0
983 , 0 , 593
984 , 0 , 0
985 , 328 , 0
986 , 0 , 539
987 , 180 , 0
988 , 0 , 0
989 , 0 , 0
990 , 303 , 0
991 , 896 , 0
992 , 263 , 0
993 , 0 , 253
994 , 308 , 0
995 , 281 , 0
996 , 0 , 0
997 , 0 , 0
998 , 0 , 0
999 , 209 , 0
1000 , 0 , 0
1001 , 0 , 0
1002 , 0 , 0
1003 , 0 , 0
1004 , 0 , 0
1005 , 0 , 342
1006 , 0 , 0
1007 , 0 , 0
1008 , 0 , 0
1009 , 0 , 0
1010 , 0 , 0
1011 , 0 , 265
1012 , 0 , 0
1013 , 315 , 0
1014 , 0 , 0
1015 , 0 , 0
1016 , 0 , 0
1017 , 0 , 257
1018 , 296 , 259
1019 , 0 , 514
1020 , 0 , 0
1021 , 652 , 0
1022 , 0 , 0
1023 , 0 , 0
1024 , 0 , 0
1025 , 0 , 0
1026 , 0 , 237
1027 , 0 , 317
1028 , 0 , 0
1029 , 0 , 0
1030 , 0 , 0
1031 , 0 , 0
1032 , 0 , 0
1033 , 0 , 0
1034 , 0 , 0
1035 , 573 , 0
1036 , 0 , 0
1037 , 0 , 247
1038 , 0 , 0
1039 , 297 , 0
1040 , 0 , 0
1041 , 0 , 0
1042 , 0 , 269
1043 , 0 , 316
1044 , 0 , 261
1045 , 0 , 0
1046 , 0 , 0
1047 , 0 , 0
1048 , 0 , 0
1049 , 0 , 276
1050 , 312 , 0
1051 , 0 , 315
1052 , 0 , 0
1053 , 0 , 0
1054 , 236 , 0
1055 , 0 , 0
1056 , 340 , 336
1057 , 0 , 300
1058 , 0 , 0
1059 , 0 , 0
1060 , 0 , 0
1061 , 228 , 0
1062 , 0 , 0
1063 , 0 , 0
1064 , 269 , 0
1065 , 284 , 266
1066 , 0 , 0
1067 , 0 , 0
1068 , 0 , 0
1069 , 0 , 0
1070 , 254 , 0
1071 , 0 , 0
1072 , 0 , 277
1073 , 499 , 0
1074 , 0 , 0
1075 , 311 , 0
1076 , 284 , 0
1077 , 0 , 0
1078 , 0 , 0
1079 , 263 , 0
1080 , 0 , 261
1081 , 0 , 0
1082 , 0 , 551
1083 , 0 , 0
1084 , 0 , 0
1085 , 0 , 0
1086 , 228 , 0
1087 , 0 , 0
1088 , 634 , 322
1089 , 590 , 0
1090 , 0 , 0
1091 , 0 , 0
1092 , 0 , 0
1093 , 288 , 0
1094 , 0 , 0
1095 , 0 , 0
1096 , 0 , 0
1097 , 0 , 0
1098 , 201 , 0
1099 , 0 , 0
1100 , 0 , 0
1101 , 0 , 0
1102 , 0 , 0
1103 , 0 , 0
1104 , 0 , 0
1105 , 299 , 0
1106 , 330 , 0
1107 , 0 , 0
1108 , 222 , 0
1109 , 0 , 0
1110 , 0 , 0
1111 , 0 , 0
1112 , 0 , 0
1113 , 311 , 0
1114 , 0 , 0
1115 , 0 , 0
1116 , 0 , 0
1117 , 238 , 263
1118 , 0 , 0
1119 , 0 , 345
1120 , 314 , 0
1121 , 228 , 400
1122 , 0 , 0
1123 , 295 , 244
1124 , 0 , 0
1125 , 0 , 0
1126 , 0 , 0
1127 , 289 , 0
1128 , 324 , 0
1129 , 0 , 0
1130 , 0 , 0
1131 , 0 , 0
1132 , 284 , 0
1133 , 0 , 286
1134 , 0 , 0
1135 , 0 , 313
1136 , 0 , 0
1137 , 0 , 0
1138 , 0 , 0
1139 , 0 , 268
1140 , 0 , 0
1141 , 264 , 0
1142 , 0 , 0
1143 , 0 , 0
1144 , 0 , 0
1145 , 0 , 0
1146 , 0 , 253
1147 , 0 , 0
1148 , 0 , 0
1149 , 0 , 0
1150 , 0 , 0
1151 , 0 , 0
1152 , 0 , 0
1153 , 0 , 280
1154 , 0 , 0
1155 , 0 , 0
1156 , 0 , 0
1157 , 0 , 0
1158 , 0 , 0
1159 , 0 , 0
1160 , 0 , 0
1161 , 311 , 0
1162 , 0 , 0
1163 , 0 , 0
1164 , 0 , 0
1165 , 0 , 0
1166 , 0 , 0
1167 , 0 , 0
1168 , 0 , 217
1169 , 0 , 292
1170 , 0 , 0
1171 , 273 , 358
1172 , 0 , 0
1173 , 0 , 0
1174 , 0 , 0
1175 , 0 , 0
1176 , 0 , 0
1177 , 0 , 322
1178 , 0 , 0
1179 , 0 , 0
1180 , 245 , 360
1181 , 0 , 273
1182 , 272 , 0
1183 , 0 , 0
1184 , 0 , 0
1185 , 0 , 0
1186 , 0 , 0
1187 , 0 , 0
1188 , 0 , 236
1189 , 0 , 0
1190 , 0 , 0
1191 , 0 , 260
1192 , 0 , 0
1193 , 0 , 0
1194 , 0 , 0
1195 , 0 , 0
1196 , 0 , 362
1197 , 0 , 0
1198 , 0 , 0
1199 , 0 , 0
1200 , 0 , 0
1201 , 365 , 0
1202 , 0 , 0
1203 , 328 , 228
1204 , 0 , 0
1205 , 0 , 0
1206 , 0 , 0
1207 , 0 , 0
1208 , 319 , 0
1209 , 0 , 0
1210 , 0 , 0
1211 , 0 , 0
1212 , 0 , 0
1213 , 0 , 0
1214 , 0 , 241
1215 , 0 , 222
1216 , 0 , 0
1217 , 0 , 0
1218 , 0 , 278
1219 , 267 , 309
1220 , 0 , 320
1221 , 259 , 0
1222 , 0 , 0
1223 , 0 , 0
1224 , 0 , 277
1225 , 0 , 0
1226 , 0 , 0
1227 , 0 , 0
1228 , 0 , 0
1229 , 0 , 562
1230 , 0 , 0
1231 , 0 , 0
1232 , 371 , 0
1233 , 0 , 0
1234 , 0 , 0
1235 , 0 , 320
1236 , 257 , 0
1237 , 0 , 0
1238 , 0 , 0
1239 , 374 , 0
1240 , 0 , 0
1241 , 0 , 0
1242 , 0 , 0
1243 , 0 , 244
1244 , 0 , 0
1245 , 246 , 0
1246 , 0 , 0
1247 , 272 , 0
1248 , 0 , 0
1249 , 0 , 256
1250 , 0 , 0
1251 , 0 , 0
1252 , 0 , 0
1253 , 0 , 311
1254 , 0 , 0
1255 , 0 , 0
1256 , 233 , 295
1257 , 0 , 0
1258 , 278 , 331
1259 , 0 , 0
1260 , 0 , 0
1261 , 0 , 570
1262 , 0 , 0
1263 , 0 , 0
1264 , 0 , 0
1265 , 0 , 281
1266 , 0 , 0
1267 , 316 , 583
1268 , 0 , 326
1269 , 0 , 0
1270 , 0 , 0
1271 , 0 , 0
1272 , 0 , 0
1273 , 552 , 0
1274 , 0 , 0
1275 , 0 , 0
1276 , 0 , 0
1277 , 0 , 0
1278 , 0 , 0
1279 , 0 , 0
1280 , 324 , 0
1281 , 0 , 0
1282 , 0 , 392
1283 , 0 , 0
1284 , 0 , 0
1285 , 297 , 0
1286 , 0 , 0
1287 , 280 , 0
1288 , 0 , 239
1289 , 0 , 0
1290 , 0 , 0
1291 , 0 , 0
1292 , 0 , 0
1293 , 0 , 0
1294 , 341 , 0
1295 , 0 , 0
1296 , 0 , 268
1297 , 0 , 0
1298 , 0 , 278
1299 , 335 , 0
1300 , 0 , 0
1301 , 0 , 0
1302 , 0 , 0
1303 , 0 , 0
1304 , 0 , 324
1305 , 0 , 0
1306 , 0 , 0
1307 , 0 , 0
1308 , 0 , 0
1309 , 268 , 0
1310 , 301 , 328
1311 , 0 , 0
1312 , 0 , 0
1313 , 0 , 0
1314 , 0 , 0
1315 , 321 , 266
1316 , 0 , 599
1317 , 0 , 0
1318 , 0 , 0
1319 , 0 , 385
1320 , 0 , 0
1321 , 305 , 0
1322 , 0 , 0
1323 , 0 , 294
1324 , 0 , 0
1325 , 0 , 0
1326 , 0 , 234
1327 , 0 , 0
1328 , 334 , 552
1329 , 0 , 0
1330 , 0 , 0
1331 , 0 , 574
1332 , 325 , 319
1333 , 0 , 362
1334 , 0 , 0
1335 , 247 , 0
1336 , 0 , 0
1337 , 0 , 0
1338 , 0 , 0
1339 , 201 , 0
1340 , 0 , 275
1341 , 0 , 0
1342 , 0 , 0
1343 , 0 , 0
1344 , 0 , 0
1345 , 0 , 252
1346 , 233 , 0
1347 , 0 , 0
1348 , 0 , 0
1349 , 0 , 0
1350 , 0 , 0
1351 , 0 , 547
1352 , 0 , 619
1353 , 0 , 0
1354 , 253 , 0
1355 , 0 , 652
